156.61476969282606,33.58647259726533,207.875
160.13001865469394,40.43141756900138,204.5625
163.5287091408621,44.18842645801382,201.25
167.74795863369715,47.935666427578326,193.8125
-171.28153540825656,-294.4908677247781,153.4375
-121.65344839380329,-242.73336530964013,110.0
-95.81754915920952,-218.9266303168183,95.3125
-87.82242488299647,-207.40565642705127,92.25
-84.7853584692459,-204.18946220000484,89.0625
-81.37167058847453,-201.01174280411453,85.75
-78.16166256916198,-197.85268673937918,82.5
-74.65256248187782,-194.464289516493,78.625
-71.075953800794,-190.8733122452571,75.25
-67.7898467485232,-187.4355322798553,71.875
-64.08551823455595,-183.68805480803348,68.125
-60.89112663302786,-180.02565140005856,64.625
-56.90321428753609,-176.55842905382497,61.125
-53.09033687339122,-172.74297481117915,57.3125
-49.702669513960565,-169.14565082355057,53.9375
-46.05586914045508,-165.73909758172297,50.3125
-42.20003457439522,-161.80287824291037,46.4375
-38.55010821798664,-158.2066588561886,42.75
-35.21200593636788,-154.87893369852569,39.125
-31.578559840758476,-151.19020618535245,35.6875
-28.14458335983361,-147.79968956961454,32.3125
-24.24284468255632,-144.12416726164463,28.1875
-20.315488189726963,-139.67503924172877,24.8125
-17.049763570177504,-136.53351150313273,21.375
-13.690962393582897,-133.08440750927656,17.5
-10.123238562782682,-129.48614388439543,14.3125
-6.246761106300863,-125.80797093733217,10.3125
-2.6883391879711853,-122.37521274677756,6.625
1.0615606827500164,-118.59126198052402,2.9375
4.628990032856859,-115.16256397377407,359.375
8.375305853557235,-111.33352495752293,355.5
12.064605934393589,-107.45367274367835,351.8125
16.59648690720262,-103.83190097627215,347.3125
19.88585227257843,-99.6501631401397,344.0625
23.427626961349738,-95.86427053998383,340.1875
27.088727741862876,-92.33695870675946,336.5
31.60133425265995,-88.62563679526309,332.0625
35.28882483210589,-84.0988873095435,328.3125
39.24029663371262,-80.22694546711347,324.4375
43.03314774167842,-76.48723885066096,320.6875
47.202446679053416,-72.5002243854095,316.875
50.60902359331164,-68.95005762051417,312.9375
55.03010771702841,-64.84403879573352,309.125
58.52192395707397,-61.172200715040496,305.4375
62.23652036342365,-57.46190970357216,301.75
65.94024319714718,-53.56941788887039,298.125
69.37800440361542,-50.06730517471041,294.5
73.0049047449377,-46.52856857983501,290.875
76.93083754489514,-42.54001893915539,287.0625
80.71280042065425,-38.74752148611631,283.1875
84.57232771796114,-34.96202645791219,279.1875
88.13906650326342,-31.244741048836843,275.5625
92.2123171595614,-27.09369045769209,271.9375
95.79466400116151,-23.43444061710295,268.0
99.6754866133171,-19.859399922941364,264.0625
103.76603752508504,-15.898410896274882,260.0
107.3776221541914,-11.995969460948814,256.375
111.4714355580494,-8.139523283900743,252.25
115.0402185126306,-4.793955255894929,248.875
118.70991216684709,-0.8063698579684768,245.0625
122.45985725684402,3.099038817811959,241.625
126.30676034001401,6.630728509333608,237.5
129.96516470603885,10.36003499366032,234.0625
133.76300201912736,14.085418933509374,230.0625
137.40965922801183,17.911287896839383,226.5
141.21429389858662,21.528546318081453,222.8125
144.71835005290464,25.17467730246574,219.125
148.28480139156216,28.890444023687678,215.5
152.08658734721905,32.6395817438748,211.8125
156.11844322396104,36.485681051158934,208.1875
159.70037332449562,40.233680723282134,204.3125
163.44840732061957,43.823895198277285,200.5625
167.36976415390274,47.67303415068997,196.75
170.7456064297589,51.002964237182056,193.25
175.10148413664834,55.01292379208138,183.25
-174.59784485934588,-294.2070625399589,178.5
-170.85169820448743,-290.2920819839552,174.3125
-166.94332531569384,-286.4206814898124,170.875
-163.12247563013258,-282.7749981299612,167.1875
-159.36405370794438,-278.86510318960836,163.4375
-155.3635853407672,-275.232317625148,159.4375
-151.96832416055904,-271.2325763784645,155.9375
-148.12494955164271,-267.7801058887345,151.875
-144.34053710708213,-263.87959905305104,148.3125
-140.91876119002424,-260.30718836550864,144.4375
-137.0436125053745,-256.4544794021116,140.5625
-133.15631074805577,-252.64632168800898,136.75
-129.3646599996827,-248.65034684913903,133.125
-125.58488527923657,-245.08618694564177,129.125
-122.00784776133406,-241.40296609215284,125.3125
-117.95677654765468,-237.67467303227608,121.4375
-114.2872453923586,-233.5969533986751,117.8125
-110.36934025138677,-230.00008730744017,113.9375
-106.66060924681764,-226.25566622343013,110.0625
-102.76634872251516,-222.11020077127256,106.3125
-98.96691972336959,-218.6294422930568,102.75
